Country/Region,Province/State,Lat,Long,Date,Confirmed,Recovered,Deaths
France,Guadeloupe,16.25,-61.5833,2020-02-07,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-08,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-09,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-10,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-11,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-12,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-13,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-14,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-15,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-16,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-17,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-18,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-19,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-20,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-21,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-22,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-23,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-24,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-25,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-26,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-27,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-28,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-02-29,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-01,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-02,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-03,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-04,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-05,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-06,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-07,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-08,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-09,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-10,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-11,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-12,0,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-13,1,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-14,1,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-15,3,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-16,6,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-17,18,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-18,27,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-19,33,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-20,45,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-21,53,0,0
France,Guadeloupe,16.25,-61.5833,2020-03-22,58,0,1
France,Guadeloupe,16.25,-61.5833,2020-03-23,62,0,1
France,Guadeloupe,16.25,-61.5833,2020-03-24,62,0,1
France,Guadeloupe,16.25,-61.5833,2020-03-25,73,0,1
France,Guadeloupe,16.25,-61.5833,2020-03-26,73,0,1
France,Guadeloupe,16.25,-61.5833,2020-03-27,73,0,1
France,Guadeloupe,16.25,-61.5833,2020-03-28,102,17,2
France,Guadeloupe,16.25,-61.5833,2020-03-29,106,17,4
France,Guadeloupe,16.25,-61.5833,2020-03-30,106,17,4
France,Guadeloupe,16.25,-61.5833,2020-03-31,114,22,4
France,Guadeloupe,16.25,-61.5833,2020-04-01,125,24,6
France,Guadeloupe,16.25,-61.5833,2020-04-02,128,24,6
France,Guadeloupe,16.25,-61.5833,2020-04-03,130,24,7
France,Guadeloupe,16.25,-61.5833,2020-04-04,134,24,7
France,Guadeloupe,16.25,-61.5833,2020-04-05,135,31,7
France,Guadeloupe,16.25,-61.5833,2020-04-06,135,31,7
France,Martinique,14.6415,-61.0242,2020-01-22,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-23,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-24,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-25,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-26,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-27,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-28,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-29,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-30,0,0,0
France,Martinique,14.6415,-61.0242,2020-01-31,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-01,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-02,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-03,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-04,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-05,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-06,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-07,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-08,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-09,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-10,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-11,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-12,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-13,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-14,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-15,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-16,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-17,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-18,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-19,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-20,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-21,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-22,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-23,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-24,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-25,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-26,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-27,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-28,0,0,0
France,Martinique,14.6415,-61.0242,2020-02-29,0,0,0
France,Martinique,14.6415,-61.0242,2020-03-01,0,0,0
France,Martinique,14.6415,-61.0242,2020-03-02,0,0,0
France,Martinique,14.6415,-61.0242,2020-03-03,0,0,0
France,Martinique,14.6415,-61.0242,2020-03-04,0,0,0
France,Martinique,14.6415,-61.0242,2020-03-05,0,0,0
France,Martinique,14.6415,-61.0242,2020-03-06,0,0,0
France,Martinique,14.6415,-61.0242,2020-03-07,2,0,0
France,Martinique,14.6415,-61.0242,2020-03-08,2,0,0
France,Martinique,14.6415,-61.0242,2020-03-09,2,0,0
France,Martinique,14.6415,-61.0242,2020-03-10,2,0,0
France,Martinique,14.6415,-61.0242,2020-03-11,3,0,0
France,Martinique,14.6415,-61.0242,2020-03-12,3,0,0
France,Martinique,14.6415,-61.0242,2020-03-13,3,0,0
France,Martinique,14.6415,-61.0242,2020-03-14,9,0,0
France,Martinique,14.6415,-61.0242,2020-03-15,9,0,0
France,Martinique,14.6415,-61.0242,2020-03-16,15,0,1
France,Martinique,14.6415,-61.0242,2020-03-17,16,0,1
France,Martinique,14.6415,-61.0242,2020-03-18,19,0,1
France,Martinique,14.6415,-61.0242,2020-03-19,23,0,1
France,Martinique,14.6415,-61.0242,2020-03-20,32,0,1
France,Martinique,14.6415,-61.0242,2020-03-21,32,0,1
France,Martinique,14.6415,-61.0242,2020-03-22,44,0,1
France,Martinique,14.6415,-61.0242,2020-03-23,53,0,1
France,Martinique,14.6415,-61.0242,2020-03-24,57,0,1
France,Martinique,14.6415,-61.0242,2020-03-25,66,0,1
France,Martinique,14.6415,-61.0242,2020-03-26,66,0,1
France,Martinique,14.6415,-61.0242,2020-03-27,81,0,1
France,Martinique,14.6415,-61.0242,2020-03-28,93,0,1
France,Martinique,14.6415,-61.0242,2020-03-29,93,0,1
France,Martinique,14.6415,-61.0242,2020-03-30,93,0,1
France,Martinique,14.6415,-61.0242,2020-03-31,128,27,3
France,Martinique,14.6415,-61.0242,2020-04-01,135,27,3
France,Martinique,14.6415,-61.0242,2020-04-02,138,27,3
France,Martinique,14.6415,-61.0242,2020-04-03,143,27,3
France,Martinique,14.6415,-61.0242,2020-04-04,145,27,3
France,Martinique,14.6415,-61.0242,2020-04-05,149,50,4
France,Martinique,14.6415,-61.0242,2020-04-06,151,50,4
France,Mayotte,-12.8275,45.1662,2020-01-22,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-23,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-24,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-25,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-26,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-27,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-28,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-29,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-30,0,0,0
France,Mayotte,-12.8275,45.1662,2020-01-31,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-01,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-02,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-03,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-04,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-05,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-06,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-07,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-08,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-09,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-10,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-11,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-12,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-13,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-14,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-15,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-16,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-17,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-18,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-19,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-20,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-21,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-22,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-23,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-24,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-25,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-26,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-27,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-28,0,0,0
France,Mayotte,-12.8275,45.1662,2020-02-29,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-01,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-02,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-03,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-04,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-05,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-06,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-07,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-08,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-09,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-10,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-11,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-12,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-13,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-14,0,0,0
France,Mayotte,-12.8275,45.1662,2020-03-15,1,0,0
France,Mayotte,-12.8275,45.1662,2020-03-16,1,0,0
France,Mayotte,-12.8275,45.1662,2020-03-17,1,0,0
France,Mayotte,-12.8275,45.1662,2020-03-18,3,0,0
France,Mayotte,-12.8275,45.1662,2020-03-19,3,0,0
France,Mayotte,-12.8275,45.1662,2020-03-20,6,0,0
France,Mayotte,-12.8275,45.1662,2020-03-21,7,0,0
France,Mayotte,-12.8275,45.1662,2020-03-22,11,0,0
France,Mayotte,-12.8275,45.1662,2020-03-23,24,0,0
France,Mayotte,-12.8275,45.1662,2020-03-24,36,0,0
France,Mayotte,-12.8275,45.1662,2020-03-25,36,0,0
France,Mayotte,-12.8275,45.1662,2020-03-26,36,0,0
France,Mayotte,-12.8275,45.1662,2020-03-27,50,0,0
France,Mayotte,-12.8275,45.1662,2020-03-28,63,0,0
France,Mayotte,-12.8275,45.1662,2020-03-29,63,0,0
France,Mayotte,-12.8275,45.1662,2020-03-30,82,10,0
France,Mayotte,-12.8275,45.1662,2020-03-31,94,10,1
France,Mayotte,-12.8275,45.1662,2020-04-01,94,10,1
France,Mayotte,-12.8275,45.1662,2020-04-02,116,10,1
France,Mayotte,-12.8275,45.1662,2020-04-03,128,10,2
France,Mayotte,-12.8275,45.1662,2020-04-04,134,14,2
France,Mayotte,-12.8275,45.1662,2020-04-05,147,14,2
France,Mayotte,-12.8275,45.1662,2020-04-06,147,14,2
France,New Caledonia,-20.9043,165.618,2020-01-22,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-23,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-24,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-25,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-26,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-27,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-28,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-29,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-30,0,0,0
France,New Caledonia,-20.9043,165.618,2020-01-31,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-01,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-02,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-03,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-04,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-05,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-06,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-07,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-08,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-09,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-10,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-11,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-12,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-13,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-14,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-15,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-16,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-17,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-18,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-19,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-20,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-21,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-22,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-23,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-24,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-25,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-26,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-27,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-28,0,0,0
France,New Caledonia,-20.9043,165.618,2020-02-29,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-01,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-02,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-03,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-04,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-05,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-06,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-07,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-08,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-09,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-10,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-11,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-12,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-13,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-14,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-15,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-16,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-17,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-18,0,0,0
France,New Caledonia,-20.9043,165.618,2020-03-19,2,0,0
France,New Caledonia,-20.9043,165.618,2020-03-20,2,0,0
France,New Caledonia,-20.9043,165.618,2020-03-21,4,0,0
France,New Caledonia,-20.9043,165.618,2020-03-22,4,0,0
France,New Caledonia,-20.9043,165.618,2020-03-23,8,0,0
France,New Caledonia,-20.9043,165.618,2020-03-24,10,0,0
France,New Caledonia,-20.9043,165.618,2020-03-25,14,0,0
France,New Caledonia,-20.9043,165.618,2020-03-26,14,0,0
France,New Caledonia,-20.9043,165.618,2020-03-27,15,0,0
France,New Caledonia,-20.9043,165.618,2020-03-28,15,0,0
France,New Caledonia,-20.9043,165.618,2020-03-29,15,0,0
France,New Caledonia,-20.9043,165.618,2020-03-30,15,0,0
France,New Caledonia,-20.9043,165.618,2020-03-31,16,0,0
France,New Caledonia,-20.9043,165.618,2020-04-01,16,0,0
France,New Caledonia,-20.9043,165.618,2020-04-02,18,1,0
France,New Caledonia,-20.9043,165.618,2020-04-03,18,1,0
France,New Caledonia,-20.9043,165.618,2020-04-04,17,1,0
France,New Caledonia,-20.9043,165.618,2020-04-05,18,1,0
France,New Caledonia,-20.9043,165.618,2020-04-06,18,1,0
France,Reunion,-21.1351,55.2471,2020-01-22,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-23,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-24,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-25,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-26,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-27,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-28,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-29,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-30,0,0,0
France,Reunion,-21.1351,55.2471,2020-01-31,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-01,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-02,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-03,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-04,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-05,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-06,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-07,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-08,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-09,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-10,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-11,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-12,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-13,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-14,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-15,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-16,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-17,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-18,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-19,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-20,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-21,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-22,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-23,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-24,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-25,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-26,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-27,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-28,0,0,0
France,Reunion,-21.1351,55.2471,2020-02-29,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-01,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-02,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-03,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-04,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-05,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-06,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-07,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-08,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-09,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-10,0,0,0
France,Reunion,-21.1351,55.2471,2020-03-11,1,0,0
France,Reunion,-21.1351,55.2471,2020-03-12,1,0,0
France,Reunion,-21.1351,55.2471,2020-03-13,5,0,0
France,Reunion,-21.1351,55.2471,2020-03-14,6,0,0
France,Reunion,-21.1351,55.2471,2020-03-15,7,0,0
France,Reunion,-21.1351,55.2471,2020-03-16,9,0,0
France,Reunion,-21.1351,55.2471,2020-03-17,9,0,0
France,Reunion,-21.1351,55.2471,2020-03-18,12,0,0
France,Reunion,-21.1351,55.2471,2020-03-19,14,0,0
France,Reunion,-21.1351,55.2471,2020-03-20,28,0,0
France,Reunion,-21.1351,55.2471,2020-03-21,45,0,0
France,Reunion,-21.1351,55.2471,2020-03-22,64,0,0
France,Reunion,-21.1351,55.2471,2020-03-23,71,0,0
France,Reunion,-21.1351,55.2471,2020-03-24,94,1,0
France,Reunion,-21.1351,55.2471,2020-03-25,111,1,0
France,Reunion,-21.1351,55.2471,2020-03-26,135,1,0
France,Reunion,-21.1351,55.2471,2020-03-27,145,1,0
France,Reunion,-21.1351,55.2471,2020-03-28,183,1,0
France,Reunion,-21.1351,55.2471,2020-03-29,183,1,0
France,Reunion,-21.1351,55.2471,2020-03-30,224,1,0
France,Reunion,-21.1351,55.2471,2020-03-31,247,1,0
France,Reunion,-21.1351,55.2471,2020-04-01,281,40,0
France,Reunion,-21.1351,55.2471,2020-04-02,308,40,0
France,Reunion,-21.1351,55.2471,2020-04-03,321,40,0
France,Reunion,-21.1351,55.2471,2020-04-04,334,40,0
France,Reunion,-21.1351,55.2471,2020-04-05,344,40,0
France,Reunion,-21.1351,55.2471,2020-04-06,349,40,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-22,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-23,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-24,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-25,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-26,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-27,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-28,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-29,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-30,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-01-31,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-01,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-02,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-03,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-04,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-05,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-06,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-07,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-08,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-09,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-10,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-11,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-12,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-13,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-14,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-15,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-16,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-17,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-18,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-19,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-20,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-21,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-22,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-23,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-24,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-25,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-26,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-27,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-28,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-02-29,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-01,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-02,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-03,0,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-04,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-05,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-06,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-07,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-08,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-09,1,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-10,1,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-11,1,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-12,1,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-13,1,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-14,1,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-15,1,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-16,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-17,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-18,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-19,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-20,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-21,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-22,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-23,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-24,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-25,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-26,3,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-27,5,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-28,5,0,0
France,Saint Barthelemy,17.9,-62.8333,2020-03-29,5,0,0
